GenePublicName,SequenceNameGene,SequenceNameTranscript,EF,OP50,Ratio_EFvsOP50,log2_Ratio_EFvsOP50,Infection_upregulated,Infection_downregulated
W04A8.6,W04A8.6,W04A8.6,"0,593672","0,481014",1.234209399311,0.30358718680,,
taf-1,W04A8.7,W04A8.7,"0,443619","0,259713",1.708112416398,0.77240292651,,
W04B5.1,W04B5.1,W04B5.1,"0,263915","0,506529",0.521026436788,-0.94057151844,,
W04B5.2,W04B5.2,W04B5.2,"0,046667","0,02683",1.739344017890,0.79854330574,,
W04B5.3,W04B5.3,W04B5.3a,"1,06421","0,792543",1.342778877613,0.42522174822,,
W04B5.3,W04B5.3,W04B5.3b,"0,951384","0,72813",1.306612830126,0.38583171129,,
W04B5.3,W04B5.3,W04B5.3c.1,"0,813552","0,591143",1.376235530151,0.46072739526,,
W04B5.3,W04B5.3,W04B5.3c.2,"0,952854","0,629391",1.513930132461,0.59829862680,,
W04B5.4,W04B5.4,W04B5.4,"0,655365","0,739389",0.886360224456,-0.17403495320,,
W04B5.5,W04B5.5,W04B5.5,"0,405447","0,178212",2.275082486028,1.18591885302,,
W04B5.6,W04B5.6,W04B5.6,nan,nan,,,,
haf-4,W04C9.1,W04C9.1,"1,0096","0,434",2.326267281106,1.21801686765,,
W04C9.2,W04C9.2,W04C9.2,"2,71207","7,26381",0.373367420128,-1.42133205075,,
W04C9.3,W04C9.3,W04C9.3,"0,074269","0,012847",5.781061726473,2.53133447661,1,
W04C9.4,W04C9.4,W04C9.4,"1,21314","1,91708",0.632806142675,-0.66016449071,,
W04C9.5,W04C9.5,W04C9.5,"0,032979","0,012676",2.601704007573,1.37945683788,,
W04C9.6,W04C9.6,W04C9.6,"0,01817","0,002265",8.021854304636,3.00393576372,1,
W04D12.1,W04D12.1,W04D12.1,"0,010965","0,01377",0.796310820625,-0.32859643315,,
atn-1,W04D2.1,W04D2.1a,"1,11664","0,430143",2.595973897053,1.37627587687,,
atn-1,W04D2.1,W04D2.1b,"1,13103","0,45728",2.473386109167,1.30648746993,,
srt-39,W04D2.2,W04D2.2a,"0,003087","0,001589",1.942542479547,0.95794614785,,
inx-11,W04D2.3,W04D2.3,"0,187773","0,129588",1.448999907399,0.53505750270,,
W04D2.4,W04D2.4,W04D2.4,"1,27376","0,73938",1.722740674619,0.78470554799,,
W04D2.5,W04D2.5,W04D2.5.1,"2,90412","2,18888",1.326760717810,0.40790820314,,
W04D2.5,W04D2.5,W04D2.5.2,"2,49009","1,94676",1.279094495469,0.35512284992,,
W04D2.6,W04D2.6,W04D2.6a,"1,67997","1,13509",1.480032420337,0.56562877866,,
W04D2.6,W04D2.6,W04D2.6b,"1,72289","1,07558",1.601824132096,0.67971575968,,
fbxa-131,W04E12.1,W04E12.1,"0,001437","0,000415",3.463421686747,1.79219805266,1,
W04E12.2,W04E12.2,W04E12.2,"0,011791","0,014984",0.786872664175,-0.34579790468,,
W04E12.3,W04E12.3,W04E12.3,0,"0,000969",0.000000000000,,,
W04E12.4,W04E12.4,W04E12.4,"0,001426","0,004325",0.329775722543,-1.60044290065,,1
W04E12.5,W04E12.5,W04E12.5,"0,009549",0,,,,
clec-49,W04E12.6,W04E12.6,"0,497767","0,254319",1.957254471746,0.96883133964,,
W04E12.7,W04E12.7,W04E12.7,"0,115026","0,115554",0.995430707721,-0.00660720195,,
clec-50,W04E12.8,W04E12.8,"6,94699","4,18078",1.661649261621,0.73261589239,,
W04E12.9,W04E12.9,W04E12.9,"0,030357","0,021079",1.440144219365,0.52621329371,,
W04G3.1,W04G3.1,W04G3.1,"0,322763","0,103014",3.133195487992,1.64763478591,,
W04G3.10,W04G3.10,W04G3.10,"0,006257","0,001198",5.222971619366,2.38487086440,1,
W04G3.11,W04G3.11,W04G3.11,"0,010215","0,016753",0.609765415150,-0.71367376941,,
W04G3.12,W04G3.12,W04G3.12,"0,01727","0,007837",2.203674875590,1.13991138817,,
W04G3.2,W04G3.2,W04G3.2,"0,364713","0,075094",4.856752869737,2.27999207836,1,
W04G3.3,W04G3.3,W04G3.3,"0,508234","0,118256",4.297743877689,2.10357950850,1,
apt-9,W04G3.4,W04G3.4,"0,075287","0,031917",2.358827584046,1.23806997020,,
W04G3.5,W04G3.5,W04G3.5,"2,22231","1,59442",1.393804643695,0.47902836657,,
sulp-7,W04G3.6,W04G3.6a.1,"0,10169","0,05311",1.914705328563,0.93712237976,,
sulp-7,W04G3.6,W04G3.6a.2,"0,109234","0,053593",2.038213945851,1.02730549528,,
sulp-7,W04G3.6,W04G3.6a.3,"0,095101","0,050364",1.888277340958,0.91707067627,,
sulp-7,W04G3.6,W04G3.6b.1,"0,109234","0,053593",2.038213945851,1.02730549528,,
sulp-7,W04G3.6,W04G3.6b.2,"0,095101","0,050364",1.888277340958,0.91707067627,,
sulp-7,W04G3.6,W04G3.6c,"0,089543","0,047224",1.896131204472,0.92305879625,,
sulp-7,W04G3.6,W04G3.6d,"0,108989","0,077453",1.407163053723,0.49278950922,,
W04G3.7,W04G3.7,W04G3.7,"0,013987","0,003167",4.416450899905,2.14288747235,1,
W04G3.8,W04G3.8,W04G3.8.1,"0,74227","0,214745",3.456518196000,1.78931952038,1,
W04G3.8,W04G3.8,W04G3.8.2,"0,750684","0,215448",3.484293193717,1.80086602788,1,
W04G5.10,W04G5.10,W04G5.10,"0,005518",0,,,,
rab-11.2,W04G5.2,W04G5.2,"0,034778","0,009608",3.619639883430,1.85584617128,1,
W04G5.3,W04G5.3,W04G5.3,0,0,,,,
W04G5.4,W04G5.4,W04G5.4,"0,00952","0,000206",46.213155339806,5.53023169202,1,
W04G5.5,W04G5.5,W04G5.5,"0,004626","0,000319",14.501128526646,3.85809327488,1,
kin-23,W04G5.6,W04G5.6,"0,010791","0,000289",37.339100346021,5.22261526236,1,
W04G5.7,W04G5.7,W04G5.7,0,0,,,,
W04G5.8,W04G5.8,W04G5.8,"0,013072","0,003966",3.296116994453,1.72076745136,1,
W04G5.9,W04G5.9,W04G5.9,"0,005869","0,00054",10.868500000000,3.44208093756,1,
W04H10.1,W04H10.1,W04H10.1,"0,013669","0,037844",0.361198604799,-1.46913577475,,
W04H10.2,W04H10.2,W04H10.2,"0,06037","0,056304",1.072215117931,0.10059438195,,
nhl-3,W04H10.3,W04H10.3a,"0,33884","0,22263",1.521987153573,0.60595618174,,
nhl-3,W04H10.3,W04H10.3b.1,"0,332057","0,228681",1.452053296951,0.53809440777,,
nhl-3,W04H10.3,W04H10.3b.2,"0,334583","0,227781",1.468880196329,0.55471673271,,
nhl-3,W04H10.3,W04H10.3b.3,"0,345862","0,230512",1.500407787881,0.58535465645,,
W04H10.4,W04H10.4,W04H10.4,"0,00529",0,,,,
his-74,W05B10.1,W05B10.1,"5,77532","4,54472",1.270775757362,0.34570947308,,
W05B10.2,W05B10.2,W05B10.2,"0,455318","0,660046",0.689827678677,-0.53569207817,,
W05B10.3,W05B10.3,W05B10.3,"0,02416","0,048754",0.495553185380,-1.01288819153,,
W05B10.4,W05B10.4,W05B10.4,"0,181603","0,120224",1.510538661166,0.59506310929,,
srx-116,W05B10.5,W05B10.5,"0,000275",0,,,,
col-94,W05B2.1,W05B2.1,nan,nan,,,,
W05B2.2,W05B2.2,W05B2.2,"0,008508","0,000386",22.040880829016,4.46210997498,1,
W05B2.4,W05B2.4,W05B2.4,"0,003966","0,000443",8.952979683973,3.16236791253,1,
col-93,W05B2.5,W05B2.5,"0,775917","0,409466",1.894948542736,0.92215867259,,
col-92,W05B2.6,W05B2.6,"0,065553","0,197347",0.332172771818,-1.58999427437,,1
W05B2.7,W05B2.7,W05B2.7,"0,035225","0,012632",2.788521215959,1.47950024750,,
W05B5.1,W05B5.1,W05B5.1,"1,09298","1,17656",0.928962398858,-0.10630789234,,
W05B5.2,W05B5.2,W05B5.2,"0,036728","0,005281",6.954724483999,2.79799336258,1,
nhr-85,W05B5.3,W05B5.3a,"0,22914","0,150582",1.521695820218,0.60567999976,,
nhr-85,W05B5.3,W05B5.3b.1,"0,226179","0,152079",1.487246759908,0.57264403526,,
nhr-85,W05B5.3,W05B5.3b.2,"0,22914","0,150582",1.521695820218,0.60567999976,,
W05B5.4,W05B5.4,W05B5.4,"0,373585","0,210275",1.776649625490,0.82915919436,,
W05E10.1,W05E10.1,W05E10.1.1,"0,14167","0,080058",1.769592045767,0.82341680585,,
W05E10.1,W05E10.1,W05E10.1.2,"0,143821","0,084012",1.711910203304,0.77560702846,,
W05E10.2,W05E10.2,W05E10.2,"0,046057","0,006368",7.232569095477,2.85450820083,1,
ceh-32,W05E10.3,W05E10.3.1,"0,449331","0,629108",0.714235075694,-0.48552910926,,
ceh-32,W05E10.3,W05E10.3.2,"0,54366","0,726945",0.747869508697,-0.41914153009,,
tre-3,W05E10.4,W05E10.4.1,"0,832808","0,198686",4.191578671874,2.06749370768,1,
tre-3,W05E10.4,W05E10.4.2,"0,832322","0,19864",4.190102698349,2.06698560445,1,
W05E10.5,W05E10.5,W05E10.5,"0,113281","0,055531",2.039959662171,1.02854062486,,
grd-3,W05E7.1,W05E7.1,"1,82409","1,75255",1.040820518673,0.05772130865,,
srz-32,W05E7.2,W05E7.2,0,0,,,,
grd-13,W05E7.3,W05E7.3,"1,43964","2,19981",0.654438337856,-0.61167082916,,
W05F2.2,W05F2.2,W05F2.2,"0,054997","0,032716",1.681045971390,0.74935917835,,
W05F2.3,W05F2.3,W05F2.3,"29,8369","9,29573",3.209742537703,1.68245757944,,
W05F2.4,W05F2.4,W05F2.4a,"0,400112","0,248219",1.611931399289,0.68879034684,,
W05F2.4,W05F2.4,W05F2.4b,"0,681814","0,381256",1.788336445853,0.83861818121,,
W05F2.5,W05F2.5,W05F2.5,"0,13567","0,065241",2.079520546895,1.05625093974,,
W05F2.6,W05F2.6,W05F2.6,"1,43999","0,751526",1.916088066148,0.93816387093,,
W05F2.7,W05F2.7,W05F2.7,"0,147954","0,03255",4.545437788018,2.18441925244,1,
W05G11.2,W05G11.2,W05G11.2,"0,078405","0,088012",0.890838749261,-0.16676378176,,
col-88,W05G11.3,W05G11.3.1,"0,00835","0,009996",0.835334133653,-0.25957470384,,
col-88,W05G11.3,W05G11.3.2,"0,008367","0,010017",0.835301986623,-0.25963022564,,
W05G11.4,W05G11.4,W05G11.4,"0,000785","0,000979",0.801614913177,-0.31901874633,,
W05G11.5,W05G11.5,W05G11.5,"0,002004",0,,,,
W05G11.6,W05G11.6,W05G11.6a.1,"5,20991","1,58687",3.283135984674,1.71507450634,1,
W05G11.6,W05G11.6,W05G11.6a.2,"5,20975","1,58739",3.281959694845,1.71455752148,1,
W05G11.6,W05G11.6,W05G11.6b.1,"5,20991","1,58687",3.283135984674,1.71507450634,1,
W05G11.6,W05G11.6,W05G11.6b.2,"5,20644","1,56305",3.330949105915,1.73593331102,1,
W05G11.6,W05G11.6,W05G11.6b.3,"5,21386","1,54305",3.378931337287,1.75656703403,1,
W05G11.6,W05G11.6,W05G11.6c,"4,38991","1,54278",2.845454309753,1.50865901390,,
W05G11.6,W05G11.6,W05G11.6d.1,"4,98861","1,47177",3.389530972910,1.76108565393,1,
W05G11.6,W05G11.6,W05G11.6d.2,"5,0721","1,56564",3.239633632253,1.69583066903,1,
W05G11.6,W05G11.6,W05G11.6d.3,"5,07202","1,56624",3.238341505772,1.69525513595,1,
W05H12.1,W05H12.1,W05H12.1,"0,548179","0,159238",3.442513721599,1.78346240484,1,
W05H12.2,W05H12.2,W05H12.2,"0,240494","0,250756",0.959075754917,-0.06028332039,,
W05H5.1,W05H5.1,W05H5.1,"0,000691",0,,,,
W05H5.2,W05H5.2,W05H5.2,"0,004086",0,,,,
W05H5.3,W05H5.3,W05H5.3,"0,001553","0,00019",8.171421052632,3.03058699236,1,
srh-27,W05H5.4,W05H5.4,"0,000989",0,,,,
sre-35,W05H5.5,W05H5.5,"0,001334",0,,,,
sre-33,W05H5.6,W05H5.6,0,0,,,,
sre-32,W05H5.7,W05H5.7,"0,000193",0,,,,
sre-34,W05H5.8,W05H5.8,"0,000495",0,,,,
W05H7.1,W05H7.1,W05H7.1,"0,192399","0,179688",1.070739281421,0.09860723528,,
W05H7.2,W05H7.2,W05H7.2,"0,019763","0,048539",0.407161251777,-1.29632782357,,
sedl-1,W05H7.3,W05H7.3.1,"0,758395","0,549334",1.380571746879,0.46526586524,,
sedl-1,W05H7.3,W05H7.3.2,"0,765606","0,548623",1.395504745517,0.48078703040,,
W05H7.4,W05H7.4,W05H7.4a,"0,771554","0,673005",1.146431304374,0.19714990938,,
W05H7.4,W05H7.4,W05H7.4b,"0,697674","0,620563",1.124259744780,0.16897538895,,
W05H7.4,W05H7.4,W05H7.4c,"0,099852","0,110293",0.905331254023,-0.14348233463,,
W05H7.4,W05H7.4,W05H7.4d,"0,537012","1,4981",0.358462051932,-1.48010769670,,
W05H7.4,W05H7.4,W05H7.4e,"0,690505","0,610401",1.131231764037,0.17789453549,,
W05H9.1,W05H9.1,W05H9.1.1,"1,89902","3,35003",0.566866565374,-0.81891891550,,
W05H9.1,W05H9.1,W05H9.1.2,"1,75719","3,17114",0.554119338787,-0.85173137685,,
W05H9.2,W05H9.2,W05H9.2,"0,345387","0,260244",1.327166044174,0.40834888022,,
W05H9.3,W05H9.3,W05H9.3.1,"1,00114","2,7137",0.368920661827,-1.43861750379,,
W05H9.3,W05H9.3,W05H9.3.2,"0,997689","2,69125",0.370715838365,-1.43161434109,,
W05H9.4,W05H9.4,W05H9.4,"0,469708","0,260225",1.805007205303,0.85200459613,,
W06A11.1,W06A11.1,W06A11.1,"0,225492","0,109376",2.061622293739,1.04378004325,,
W06A11.2,W06A11.2,W06A11.2,"0,004479","0,004042",1.108179119248,0.14819108858,,
fbxb-118,W06A11.3,W06A11.3,"0,001428","0,001718",0.831478463329,-0.26624919908,,
W06A11.4,W06A11.4,W06A11.4,"0,121818","0,097005",1.255790938611,0.32859630744,,
W06A7.2,W06A7.2,W06A7.2,"0,725034","0,281828",2.572611663852,1.36323369846,,
ret-1,W06A7.3,W06A7.3a,"2,58855","1,65764",1.561587558215,0.64301346354,,
ret-1,W06A7.3,W06A7.3b.1,"9,83373","6,51073",1.510388236035,0.59491943313,,
ret-1,W06A7.3,W06A7.3b.2,"9,89488","7,58334",1.304818193566,0.38384880334,,
ret-1,W06A7.3,W06A7.3c,"2,57448","1,65436",1.556178824440,0.63800785358,,
ret-1,W06A7.3,W06A7.3d,"9,94421","6,06135",1.640593267176,0.71421761292,,
ret-1,W06A7.3,W06A7.3e,"9,96931","7,60381",1.311094043644,0.39077117254,,
W06A7.4,W06A7.4,W06A7.4,"2,71855","2,61069",1.041314748208,0.05840620413,,
nspa-8,W06A7.5,W06A7.5,"0,724243","0,72529",0.998556439493,-0.00208412222,,
W06B11.1,W06B11.1,W06B11.1,"0,206876","0,137392",1.505735413998,0.59046828366,,
puf-9,W06B11.2,W06B11.2,"1,12537","0,918981",1.224584621445,0.29229247069,,
W06B11.3,W06B11.3,W06B11.3,"0,756624","0,769142",0.983724721833,-0.02367343584,,
hog-1,W06B11.4,W06B11.4,"0,031054","0,03567",0.870602747407,-0.19991352197,,
W06B3.1,W06B3.1,W06B3.1,"0,123189","0,035089",3.510758357320,1.81178270009,1,
sma-5,W06B3.2,W06B3.2a,"0,685964","0,313156",2.190486530675,1.13125134354,,
sma-5,W06B3.2,W06B3.2b,"0,627362","0,288793",2.172358748308,1.11926237279,,
sma-5,W06B3.2,W06B3.2c,"0,636871","0,306284",2.079347925455,1.05613117635,,
sma-5,W06B3.2,W06B3.2d,"0,633719","0,30632",2.068813658919,1.04880370539,,
W06B4.1,W06B4.1,W06B4.1,"2,29906","1,6052",1.432257662597,0.51829105623,,
W06B4.2,W06B4.2,W06B4.2,"0,475488","0,277017",1.716457834718,0.77943441751,,
W06B4.3,W06B4.3,W06B4.3,"0,252212","0,209548",1.203600129803,0.26735616737,,
W06D11.1,W06D11.1,W06D11.1,"0,352868","0,363896",0.969694638028,-0.04439758837,,
W06D11.2,W06D11.2,W06D11.2,"0,11007","0,385287",0.285683140101,-1.80751219831,,1
W06D11.3,W06D11.3,W06D11.3,"0,547501","0,508147",1.077446093355,0.10761569039,,
W06D11.4,W06D11.4,W06D11.4,"0,002034","0,000317",6.415520504732,2.68156631896,1,
W06D11.5,W06D11.5,W06D11.5,0,0,,,,
W06D12.1,W06D12.1,W06D12.1,"0,000891","0,000703",1.267688477952,0.34220026083,,
twk-42,W06D12.2,W06D12.2,"0,063162","0,037374",1.689987691978,0.75701273953,,
fat-5,W06D12.3,W06D12.3,"7,64837","1,7442",4.385030386424,2.13258683998,1,
str-77,W06D12.4,W06D12.4,0,"0,000326",0.000000000000,,,
twk-33,W06D12.5,W06D12.5,"0,080198","0,013585",5.903400809717,2.56154629648,1,
W06D12.6,W06D12.6,W06D12.6,0,0,,,,
srh-31,W06D12.7,W06D12.7,0,0,,,,
hgo-1,W06D4.1,W06D4.1,"1,10367","0,876242",1.259549302590,0.33290759465,,
W06D4.2,W06D4.2,W06D4.2,"0,046724","0,007392",6.320819805195,2.66011168691,1,
W06D4.3,W06D4.3,W06D4.3,"0,019882","0,009849",2.018722712966,1.01344275906,,
W06D4.4,W06D4.4,W06D4.4.1,"0,532162","0,231519",2.298567288214,1.20073490020,,
W06D4.4,W06D4.4,W06D4.4.2,"0,531135","0,230127",2.308008186784,1.20664834141,,
tag-157,W06D4.5,W06D4.5,"1,13566","1,63442",0.694839759670,-0.52524778552,,
rad-54,W06D4.6,W06D4.6,"0,325167","0,15653",2.077346195617,1.05474166543,,
W06E11.1,W06E11.1,W06E11.1,"0,513541","0,339684",1.511819808999,0.59628619766,,
tag-267,W06E11.2,W06E11.2,"0,298393","0,480117",0.621500592564,-0.68617232808,,
W06E11.4,W06E11.4,W06E11.4,"0,932422","0,878818",1.060995564497,0.08541862506,,
tag-266,W06E11.5,W06E11.5a,"0,898615","0,445327",2.017876751241,1.01283805958,,
tag-266,W06E11.5,W06E11.5b,"0,585027","0,377513",1.549687030645,0.63197688329,,
W06E11.7,W06E11.7,W06E11.7,"0,34801","0,392483",0.886688085853,-0.17350140426,,
lit-1,W06F12.1,W06F12.1a,"1,38493","0,868843",1.593993391211,0.67264564784,,
lit-1,W06F12.1,W06F12.1b.1,"1,24882","0,69801",1.789114769129,0.83924593716,,
lit-1,W06F12.1,W06F12.1b.2,"1,08543","0,609453",1.780990494755,0.83267981672,,
lit-1,W06F12.1,W06F12.1c,"1,0953","0,596291",1.836854824239,0.87723760760,,
lit-1,W06F12.1,W06F12.1d,"1,08021","0,754687",1.431335109787,0.51736148103,,
lit-1,W06F12.1,W06F12.1e.1,"1,33002","0,78432",1.695761933905,0.76193364580,,
lit-1,W06F12.1,W06F12.1e.2,"1,08543","0,609453",1.780990494755,0.83267981672,,
W06F12.2,W06F12.2,W06F12.2a,"0,856499","0,464322",1.844622912548,0.88332592317,,
W06F12.2,W06F12.2,W06F12.2b,"0,777636","0,450929",1.724519824629,0.78619471374,,
W06F12.2,W06F12.2,W06F12.2c,"0,846848","0,446132",1.898200532578,0.92463241179,,
W06F12.3,W06F12.3,W06F12.3,"0,03261","0,010389",3.138935412455,1.65027534396,,
W06G6.1,W06G6.1,W06G6.1,"0,013833","0,006796",2.035491465568,1.02537717254,,
W06G6.10,W06G6.10,W06G6.10,"0,02095","0,008927",2.346790635152,1.23068914007,,
W06G6.11,W06G6.11,W06G6.11,"0,077641","0,182509",0.425406418314,-1.23308629478,,
W06G6.12,W06G6.12,W06G6.12,nan,nan,,,,
srw-75,W06G6.13,W06G6.13,"0,000548",0,,,,
W06G6.2,W06G6.2,W06G6.2,0,0,,,,
srd-21,W06G6.3,W06G6.3,0,0,,,,
srw-76,W06G6.6,W06G6.6,0,0,,,,
W06G6.7,W06G6.7,W06G6.7,0,0,,,,
srw-77,W06G6.8,W06G6.8,0,0,,,,
W06G6.9,W06G6.9,W06G6.9,"0,007709","0,001325",5.818113207547,2.54055136835,1,
ztf-6,W06H12.1,W06H12.1.1,"1,6489","0,80407",2.050692103921,1.03611089821,,
ztf-6,W06H12.1,W06H12.1.2,"2,248","1,00502",2.236771407534,1.16141782409,,
W06H3.1,W06H3.1,W06H3.1,"0,96515","0,56225",1.716585148955,0.77954142207,,
pus-1,W06H3.2,W06H3.2,"0,961178","0,813554",1.181455687023,0.24056551902,,
W06H3.3,W06H3.3,W06H3.3,"1,50442","1,0566",1.423831156540,0.50977807603,,
rme-1,W06H8.1,W06H8.1a,"3,61057","2,55585",1.412668975096,0.49842344449,,
rme-1,W06H8.1,W06H8.1b,"3,7835","2,62698",1.440246975615,0.52631622829,,
rme-1,W06H8.1,W06H8.1c,"4,99058","3,12266",1.598182318920,0.67643199875,,
rme-1,W06H8.1,W06H8.1d,"5,1432","2,98838",1.721066263327,0.78330264411,,
rme-1,W06H8.1,W06H8.1e,"4,98449","3,19198",1.561566801797,0.64299428730,,
rme-1,W06H8.1,W06H8.1f.1,"4,02171","2,72517",1.475764814672,0.56146282455,,
rme-1,W06H8.1,W06H8.1f.2,"5,35297","3,08138",1.737198917368,0.79676295881,,
rme-1,W06H8.1,W06H8.1f.3,"5,35723","3,08213",1.738158351530,0.79755952206,,
rme-1,W06H8.1,W06H8.1f.4,"4,98449","3,19198",1.561566801797,0.64299428730,,
W06H8.2,W06H8.2,W06H8.2,"0,087182","0,012877",6.770373534208,2.75923543219,1,
W06H8.4,W06H8.4,W06H8.4,0,"0,002206",0.000000000000,,,
W06H8.6,W06H8.6,W06H8.6,"3,99558","1,3741",2.907779637581,1.53991794057,,
str-206,W06H8.7,W06H8.7,"0,000954",0,,,,
ttn-1,W06H8.8,W06H8.8a,"0,108238","0,024676",4.386367320473,2.13302663035,1,
ttn-1,W06H8.8,W06H8.8b,"0,112221","0,026356",4.257891941114,2.09013933683,1,
ttn-1,W06H8.8,W06H8.8c,"0,100408","0,018894",5.314279665502,2.40987415207,1,
ttn-1,W06H8.8,W06H8.8d,"0,090814","0,014763",6.151486825171,2.62093515453,1,
ttn-1,W06H8.8,W06H8.8e,"0,145232","0,019866",7.310580891976,2.86998604594,1,
ttn-1,W06H8.8,W06H8.8f,"0,144538","0,019928",7.253010839020,2.85858000490,1,
ttn-1,W06H8.8,W06H8.8g,"0,145272","0,019801",7.336599161659,2.87511146503,1,
W07A12.4,W07A12.4,W07A12.4,"0,103049","0,041008",2.512899921966,1.32935321600,,
col-78,W07A12.5,W07A12.5,"0,000802",0,,,,
W07A12.6,W07A12.6,W07A12.6,"0,032453","0,008733",3.716122752777,1.89379815831,1,
rhy-1,W07A12.7,W07A12.7,"0,176898","0,045126",3.920090413509,1.97088692924,1,
W07A12.8,W07A12.8,W07A12.8,"0,036588","0,001535",23.835895765472,4.57506393855,1,
srxa-1,W07A8.1,W07A8.1,0,0,,,,
W07A8.2,W07A8.2,W07A8.2a,"1,20117","0,553299",2.170923858529,1.11830912676,,
W07A8.2,W07A8.2,W07A8.2b,"1,19767","0,557801",2.147127739104,1.10240802403,,
dnj-25,W07A8.3,W07A8.3.1,"0,954811","0,549794",1.736670462028,0.79632402469,,
dnj-25,W07A8.3,W07A8.3.2,"0,951653","0,548319",1.735582753835,0.79542015554,,
srxa-6,W07A8.5,W07A8.5,"0,00491","0,00341",1.439803519062,0.52587194957,,
gei-4,W07B3.2,W07B3.2a.1,"2,74635","1,52507",1.800802586111,0.84864003374,,
gei-4,W07B3.2,W07B3.2a.2,"2,74142","1,52689",1.795427306486,0.84432724214,,
gei-4,W07B3.2,W07B3.2b,"3,37007","1,77727",1.896205978833,0.92311568813,,
gei-4,W07B3.2,W07B3.2c.1,"3,33243","1,91571",1.739527381493,0.79869538826,,
gei-4,W07B3.2,W07B3.2c.2,"3,56993","1,89356",1.885300703437,0.91479465016,,
gei-4,W07B3.2,W07B3.2d.1,"5,01656","2,40705",2.084111256517,1.05943229534,,
gei-4,W07B3.2,W07B3.2d.2,"4,12611","2,07196",1.991404274214,0.99378613176,,
gei-4,W07B3.2,W07B3.2d.3,"4,90537","2,38895",2.053358169907,1.03798530055,,
gei-4,W07B3.2,W07B3.2e.1,"2,1866","1,53686",1.422771104720,0.50870357989,,
gei-4,W07B3.2,W07B3.2e.2,"2,22665","1,54791",1.438488025790,0.52455321190,,
gei-4,W07B3.2,W07B3.2f,"3,38398","1,76163",1.920936859613,0.94181009900,,
W07B8.1,W07B8.1,W07B8.1,"0,378746","0,028387",13.342234121253,3.73792835705,1,
W07B8.3,W07B8.3,W07B8.3,"0,76487","0,087274",8.764007608222,3.13159073676,1,
W07B8.4,W07B8.4,W07B8.4,"0,215856","0,083159",2.595702209021,1.37612488017,,
cpr-5,W07B8.5,W07B8.5,"21,7142","2,13427",10.174064199937,3.34682419786,1,
W07E11.1,W07E11.1,W07E11.1,"1,15289","0,51907",2.221068449342,1.15125385484,,
flp-3,W07E11.2,W07E11.2,"1,22952","0,143212",8.585314079826,3.10187091386,1,
flp-2,W07E11.3,W07E11.3a,"0,327279","0,248996",1.314394608749,0.39439846791,,
flp-2,W07E11.3,W07E11.3b,"0,530916","0,426882",1.243706691779,0.31464628916,,
W07E11.4,W07E11.4,W07E11.4,"3,25102","5,55283",0.585470831990,-0.77233079708,,
W07E6.1,W07E6.1,W07E6.1.1,"1,18467","0,65195",1.817117877138,0.86165201079,,
W07E6.1,W07E6.1,W07E6.1.2,"1,20584","0,660229",1.826396598756,0.86900007799,,
W07E6.1,W07E6.1,W07E6.1.3,"1,19387","0,656836",1.817607439300,0.86204064479,,
W07E6.2,W07E6.2,W07E6.2,"0,636535","0,44525",1.429612577204,0.51562423185,,
W07E6.3,W07E6.3,W07E6.3,"0,083862","0,020492",4.092440952567,2.03296160105,1,
prp-21,W07E6.4,W07E6.4.1,"0,876803","0,636631",1.377254642014,0.46179532549,,
prp-21,W07E6.4,W07E6.4.2,"0,874261","0,622583",1.404248108284,0.48979785941,,
W07E6.5,W07E6.5,W07E6.5,"0,142067","0,052382",2.712133939139,1.43942842794,,
W07G1.1,W07G1.1,W07G1.1,"0,006124","0,000464",13.198469827586,3.72229877446,1,
sre-44,W07G1.2,W07G1.2,"0,003088","0,00068",4.540882352941,2.18297265931,1,
zip-3,W07G1.3,W07G1.3,"0,947055","0,413097",2.292572930813,1.19696762924,,
W07G1.5,W07G1.5,W07G1.5a,"0,077566","0,042257",1.835570438034,0.87622847736,,
W07G1.5,W07G1.5,W07G1.5b,"0,077224","0,042671",1.809756040402,0.85579523155,,
sre-43,W07G1.6,W07G1.6,"0,007804","0,006938",1.124819832805,0.16969393732,,
W07G1.7,W07G1.7,W07G1.7,"0,026449","0,002284",11.580122591944,3.53357862126,1,
W07G4.1,W07G4.1,W07G4.1,"0,117953","0,060038",1.964639061927,0.97426428887,,
W07G4.2,W07G4.2,W07G4.2,"0,000886","0,000488",1.816016393443,0.86077722610,,
W07G4.3,W07G4.3,W07G4.3.1,"1,24028","0,721526",1.718967854242,0.78154256578,,
W07G4.3,W07G4.3,W07G4.3.2,"1,24079","0,720724",1.721588291773,0.78374017152,,
W07G4.3,W07G4.3,W07G4.3.3,"1,25143","0,698965",1.790404383624,0.84028547372,,
W07G4.4,W07G4.4,W07G4.4,"5,98641","2,40735",2.486721914138,1.31424518245,,
W07G4.5,W07G4.5,W07G4.5a,"2,63972","1,26465",2.087312695212,1.06164674331,,
W07G4.5,W07G4.5,W07G4.5b,"2,74396","1,26785",2.164262333872,1.11387538125,,
srr-1,W07G4.6,W07G4.6,"0,071643","0,011069",6.472391363267,2.69429884522,1,
W07G9.2,W07G9.2,W07G9.2,"0,337634","0,150023",2.250548249268,1.17027649484,,
W08A12.1,W08A12.1,W08A12.1a,"1,5958","0,773402",2.063351271396,1.04498945106,,
