GenePublicName,SequenceNameGene,SequenceNameTranscript,DC,OP50,Ratio_DCvsOP50,log2_Ratio_DCvsOP50,Infection_upregulated,Infection_downregulated
mmcm-1,ZK1058.1,ZK1058.1.1,"2,03565","2,48022",0.820753804098,-0.28497856335,,
mmcm-1,ZK1058.1,ZK1058.1.2,"1,98754","2,42199",0.820622711076,-0.28520901292,,
pat-3,ZK1058.2,ZK1058.2.1,"1,85381","2,21991",0.835083404282,-0.26000780037,,
pat-3,ZK1058.2,ZK1058.2.2,"1,83333","2,19661",0.834617888474,-0.26081225248,,
ZK1058.3,ZK1058.3,ZK1058.3,"0,204547","0,196073",1.043218597155,0.06104149342,,
tag-252,ZK1058.4,ZK1058.4.1,"3,59155","3,75429",0.956652256485,-0.06393349517,,
tag-252,ZK1058.4,ZK1058.4.2,"4,0423","4,39716",0.919297910469,-0.12139563347,,
ZK1058.5,ZK1058.5,ZK1058.5,"0,289074","0,288316",1.002629059782,0.00378795431,,
nit-1,ZK1058.6,ZK1058.6,"0,087344","0,127998",0.682388787325,-0.55133415369,,
ZK1058.9,ZK1058.9,ZK1058.9,"1,6964","2,19719",0.772077062066,-0.37318324285,,
let-23,ZK1067.1,ZK1067.1,"0,100157","0,096349",1.039520826328,0.05591866223,,
ZK1067.2,ZK1067.2,ZK1067.2,"0,560028","0,752724",0.744001785515,-0.42662201125,,
ZK1067.3,ZK1067.3,ZK1067.3,"0,878004","0,827744",1.060719256195,0.08504286427,,
ZK1067.4,ZK1067.4,ZK1067.4,"0,020561","0,018686",1.100387464144,0.13801160936,,
twk-4,ZK1067.5,ZK1067.5,"0,001565","0,002086",0.750293594605,-0.41447285315,,
sym-2,ZK1067.6,ZK1067.6,"0,273902","0,245333",1.116449886481,0.15891849509,,
pqn-95,ZK1067.7,ZK1067.7,"0,208885","0,22157",0.942749469694,-0.08505366105,,
ZK1067.8,ZK1067.8,ZK1067.8,"0,211745","0,251916",0.840538115880,-0.25061485205,,
ZK1073.1,ZK1073.1,ZK1073.1.1,"1,0318","1,13379",0.910045070075,-0.13599009819,,
ZK1073.1,ZK1073.1,ZK1073.1.2,"1,36949","1,50705",0.908722338343,-0.13808855106,,
ZK1073.2,ZK1073.2,ZK1073.2,"0,09047","0,084432",1.071507079053,0.09964138140,,
obr-3,ZK1086.1,ZK1086.1a,"0,212529","0,228022",0.932054801730,-0.10151331183,,
obr-3,ZK1086.1,ZK1086.1b,"0,235052","0,256685",0.915721604301,-0.12701903493,,
ZK1086.2,ZK1086.2,ZK1086.2,"0,019694","0,028048",0.702159519964,-0.51012926875,,
ZK1086.3,ZK1086.3,ZK1086.3,0,0,,,,
ZK1098.1,ZK1098.1,ZK1098.1,"0,963092","1,02689",0.937872605634,-0.09253612492,,
unc-16,ZK1098.10,ZK1098.10a,"0,872664","1,04442",0.835548917102,-0.25920380174,,
unc-16,ZK1098.10,ZK1098.10b,"0,824514","0,98342",0.838414919363,-0.25426370542,,
ZK1098.11,ZK1098.11,ZK1098.11,"1,03454","0,491618",2.104357448263,1.07337978307,1,
ZK1098.2,ZK1098.2,ZK1098.2,"0,605447","0,631363",0.958952298440,-0.06046904243,,
ZK1098.3,ZK1098.3,ZK1098.3,"0,037328","0,039119",0.954226261232,-0.06759670365,,
ZK1098.4,ZK1098.4,ZK1098.4,"0,587316","0,595068",0.986972917381,-0.01891759733,,
ZK1098.5,ZK1098.5,ZK1098.5,"1,83129","1,8831",0.972486856779,-0.04024934277,,
ZK1098.6,ZK1098.6,ZK1098.6,"0,07033","0,097034",0.724797389770,-0.46435033511,,
ZK1098.7,ZK1098.7,ZK1098.7.1,"2,22888","1,45649",1.530309167931,0.61382314964,,
ZK1098.7,ZK1098.7,ZK1098.7.2,"2,27279","1,48962",1.525751533948,0.60952004086,,
mut-7,ZK1098.8,ZK1098.8,"0,763902","0,826197",0.924600307191,-0.11309825299,,
ZK1098.9,ZK1098.9,ZK1098.9,"0,282225","0,197672",1.427743939455,0.51373726060,,
pcp-1,ZK112.1,ZK112.1,"0,580591","0,691541",0.839561211844,-0.25229257996,,
ncl-1,ZK112.2,ZK112.2,"2,5215","3,34575",0.753642681013,-0.40804742354,,
ZK112.3,ZK112.3,ZK112.3,"0,475152","0,428243",1.109538276166,0.14995943760,,
ZK112.4,ZK112.4,ZK112.4,"0,001567",0,,,,
ZK112.5,ZK112.5,ZK112.5,"0,004221","0,002056",2.053379190240,1.03800006942,1,
ZK112.6,ZK112.6,ZK112.6,"0,001068",0,,,,
cdh-3,ZK112.7,ZK112.7,"0,021678","0,029346",0.738707303110,-0.43692525419,,
nos-2,ZK1127.1,ZK1127.1,"2,06714","1,7582",1.175713798203,0.23353691037,,
ZK1127.10,ZK1127.10,ZK1127.10.1,"2,56117","5,20117",0.492421897381,-1.02203317681,,1
ZK1127.10,ZK1127.10,ZK1127.10.2,"2,55697","5,221",0.489747174871,-1.02989092462,,1
ZK1127.10,ZK1127.10,ZK1127.10.3,"2,56192","5,2655",0.486548286013,-1.03934510687,,1
him-14,ZK1127.11,ZK1127.11,"0,384023","0,416127",0.922850475936,-0.11583117952,,
ZK1127.12,ZK1127.12,ZK1127.12,"0,597923","0,437172",1.367706531983,0.45175870517,,
ZK1127.2,ZK1127.2,ZK1127.2,"0,146014","0,160207",0.911408365427,-0.13383048239,,
ZK1127.3,ZK1127.3,ZK1127.3,"1,68197","1,49213",1.127227520390,0.17277873948,,
ZK1127.4,ZK1127.4,ZK1127.4,"0,551145","0,637607",0.864396093518,-0.21023554267,,
ZK1127.5,ZK1127.5,ZK1127.5,"0,366861","0,395635",0.927271348592,-0.10893651657,,
ZK1127.6,ZK1127.6,ZK1127.6.1,"1,42289","1,40063",1.015892848218,0.02274824119,,
ZK1127.6,ZK1127.6,ZK1127.6.2,"1,42289","1,40063",1.015892848218,0.02274824119,,
ZK1127.7,ZK1127.7,ZK1127.7,"0,38995","0,485286",0.803546774479,-0.31554608923,,
ZK1127.9,ZK1127.9,ZK1127.9a,"1,77702","1,97463",0.899925555674,-0.15212243223,,
ZK1127.9,ZK1127.9,ZK1127.9b,"1,77331","1,97195",0.899267222800,-0.15317820971,,
ZK1127.9,ZK1127.9,ZK1127.9c,"1,56364","1,84978",0.845311334321,-0.24244530053,,
ZK1127.9,ZK1127.9,ZK1127.9d,"1,44593","1,46293",0.988379485006,-0.01686302876,,
ZK1127.9,ZK1127.9,ZK1127.9e.1,"1,49367","1,77529",0.841366762613,-0.24919326794,,
ZK1127.9,ZK1127.9,ZK1127.9e.2,"1,77302","1,97169",0.899238724140,-0.15322393086,,
ZK1128.1,ZK1128.1,ZK1128.1,"0,387074","0,409102",0.946155237569,-0.07985118606,,
ZK1128.2,ZK1128.2,ZK1128.2a,"0,366222","0,404034",0.906413816659,-0.14175824225,,
ZK1128.2,ZK1128.2,ZK1128.2b,"0,374244","0,395324",0.946676650039,-0.07905635668,,
ZK1128.3,ZK1128.3,ZK1128.3,"0,02383","0,032535",0.732450168283,-0.44919748473,,
ZK1128.4,ZK1128.4,ZK1128.4,"1,24132","1,26282",0.982974612375,-0.02477393882,,
tag-246,ZK1128.5,ZK1128.5,"0,786826","0,899722",0.874521241006,-0.19343466909,,
ZK1128.6,ZK1128.6,ZK1128.6a,"0,758154","0,799466",0.948325507276,-0.07654575398,,
ZK1128.6,ZK1128.6,ZK1128.6b.1,"0,818512","0,936215",0.874277810118,-0.19383631219,,
ZK1128.6,ZK1128.6,ZK1128.6b.2,"0,841383","0,957202",0.879002551186,-0.18606074229,,
ZK1128.7,ZK1128.7,ZK1128.7,"0,471662","0,301125",1.566332918223,0.64739088467,,
vps-29,ZK1128.8,ZK1128.8a.1,"2,5986","2,81365",0.923569029552,-0.11470829949,,
vps-29,ZK1128.8,ZK1128.8a.2,"2,33763","2,6683",0.876074654274,-0.19087428127,,
vps-29,ZK1128.8,ZK1128.8b,"2,61989","2,84311",0.921487385293,-0.11796367868,,
vab-10,ZK1151.1,ZK1151.1a,"0,855669","1,92251",0.445079089316,-1.16786637313,,1
vab-10,ZK1151.1,ZK1151.1b,"0,654636","1,14686",0.570807247615,-0.80892444187,,1
vab-10,ZK1151.1,ZK1151.1c,"0,655054","1,14852",0.570346184655,-0.81009023301,,1
vab-10,ZK1151.1,ZK1151.1d,"0,88106","1,98381",0.444125193441,-1.17096168296,,1
vab-10,ZK1151.1,ZK1151.1e,"0,877389","1,98358",0.442325996431,-1.17681805993,,1
vab-10,ZK1151.1,ZK1151.1f,"0,887664","2,00373",0.443005794194,-1.17460252658,,1
vab-10,ZK1151.1,ZK1151.1g,"0,697648","1,23947",0.562859932068,-0.82915214319,,1
vab-10,ZK1151.1,ZK1151.1h,"0,877364","1,97421",0.444412701790,-1.17002804381,,1
col-19,ZK1193.1,ZK1193.1,"40,922","59,1003",0.692416112947,-0.53028879740,,
ZK1193.2,ZK1193.2,ZK1193.2,"0,256911","0,357937",0.717754800426,-0.47843702051,,
ZK1193.3,ZK1193.3,ZK1193.3,"0,142596","0,216202",0.659549865404,-0.60044635603,,1
ZK1193.4,ZK1193.4,ZK1193.4,"0,133118","0,223834",0.594717513872,-0.74972353253,,1
ZK1193.5,ZK1193.5,ZK1193.5a,"0,246911","0,230342",1.071932170425,0.10021361803,,
ZK1193.5,ZK1193.5,ZK1193.5b,"0,018762","0,026301",0.713357996434,-0.48730182458,,
ZK1193.5,ZK1193.5,ZK1193.5c,"0,24947","0,20877",1.194951381904,0.25695192154,,
glrx-21,ZK121.1,ZK121.1a,"1,12789","0,940516",1.199224680920,0.26210198042,,
glrx-21,ZK121.1,ZK121.1b,"1,12789","0,940516",1.199224680920,0.26210198042,,
ZK121.2,ZK121.2,ZK121.2,"0,251928","0,325495",0.773984239389,-0.36962390576,,
ZK1225.1,ZK1225.1,ZK1225.1,0,0,,,,
ZK1225.2,ZK1225.2,ZK1225.2,0,0,,,,
ZK1225.4,ZK1225.4,ZK1225.4,"0,054156","0,062678",0.864035955429,-0.21083674588,,
ZK1225.5,ZK1225.5,ZK1225.5,"0,014635","0,019435",0.753026771427,-0.40922693873,,
ssp-31,ZK1225.6,ZK1225.6,"1,35098","0,741809",1.821196561379,0.86488664050,,
ZK1236.1,ZK1236.1,ZK1236.1,"0,324983","0,348563",0.932350823237,-0.10105518324,,
cec-1,ZK1236.2,ZK1236.2,"0,305701","0,355505",0.859906330431,-0.21774857924,,
sor-1,ZK1236.3,ZK1236.3a,"0,395054","0,463262",0.852765821501,-0.22977847825,,
sor-1,ZK1236.3,ZK1236.3b,"0,453466","0,560628",0.808853642701,-0.30604941578,,
ZK1236.5,ZK1236.5,ZK1236.5,"0,60162","0,716719",0.839408471102,-0.25255507227,,
pqn-96,ZK1236.6,ZK1236.6,"1,50472","1,46052",1.030263193931,0.04301293942,,
ZK1236.7,ZK1236.7,ZK1236.7.1,"1,26665","1,24866",1.014407444781,0.02063723863,,
ZK1236.7,ZK1236.7,ZK1236.7.2,"1,49622","1,51477",0.987753916436,-0.01777643340,,
ZK1236.7,ZK1236.7,ZK1236.7.3,"1,49457","1,51458",0.986788416591,-0.01918731422,,
ZK1236.9,ZK1236.9,ZK1236.9,"0,012387","0,014001",0.884741477212,-0.17667213577,,
ZK1240.1,ZK1240.1,ZK1240.1,0,"0,000431",0.000000000000,,,
ZK1240.2,ZK1240.2,ZK1240.2,"0,097879","0,092827",1.054430401565,0.07646387215,,
ZK1240.3,ZK1240.3,ZK1240.3,"0,085255","0,085214",1.000484661576,0.00069904946,,
ZK1240.4,ZK1240.4,ZK1240.4,"0,003788","0,00357",1.061100543745,0.08556136416,,
ZK1240.5,ZK1240.5,ZK1240.5,"0,015901","0,007693",2.067100762940,1.04760871612,1,
ZK1240.6,ZK1240.6,ZK1240.6,"0,000909","0,000333",2.728789497695,1.44826110757,1,
ZK1240.8,ZK1240.8,ZK1240.8,"0,000638","0,000413",1.544250541945,0.62690683700,,
ZK1240.9,ZK1240.9,ZK1240.9,"0,049899","0,042251",1.181007876699,0.24001858678,,
ZK1248.1,ZK1248.1,ZK1248.1,"0,001158","0,002814",0.411320754717,-1.28166422467,,1
ZK1248.10,ZK1248.10,ZK1248.10,"1,0566","1,18805",0.889356508564,-0.16916623935,,
ZK1248.11,ZK1248.11,ZK1248.11.1,"0,92027","0,738513",1.246112119895,0.31743388180,,
ZK1248.11,ZK1248.11,ZK1248.11.2,"0,644033","0,542812",1.186475243731,0.24668199845,,
ZK1248.13,ZK1248.13,ZK1248.13,"0,655647","0,733813",0.893479673977,-0.16249318553,,
fzo-1,ZK1248.14,ZK1248.14,"0,691521","0,674153",1.025762697785,0.03669701328,,
ZK1248.15,ZK1248.15,ZK1248.15,"0,652224","0,731458",0.891676623948,-0.16540749866,,
lec-5,ZK1248.16,ZK1248.16.1,"2,42136","2,63805",0.917859782794,-0.12365431828,,
lec-5,ZK1248.16,ZK1248.16.2,"2,24819","2,58333",0.870268219701,-0.20046798175,,
ZK1248.17,ZK1248.17,ZK1248.17,"0,011593","0,00222",5.221717255886,2.38452434111,1,
ZK1248.19,ZK1248.19,ZK1248.19,"0,204299","0,14747",1.385359734183,0.47026064727,,
col-74,ZK1248.2,ZK1248.2,"0,017901","0,026395",0.678194320787,-0.56022939163,,
ZK1248.20,ZK1248.20,ZK1248.20,"0,043576","0,031585",1.379641473114,0.46429340312,,
ehs-1,ZK1248.3,ZK1248.3a,"1,09037","1,30978",0.832483317809,-0.26450673268,,
ehs-1,ZK1248.3,ZK1248.3b,"1,196","1,42757",0.837787288890,-0.25534409943,,
ZK1248.4,ZK1248.4,ZK1248.4,"0,004722",0,,,,
ZK1248.5,ZK1248.5,ZK1248.5,"0,110018","0,162764",0.675935710599,-0.56504205905,,
msp-64,ZK1248.6,ZK1248.6,"1,91539","1,09464",1.749789885259,0.80718169366,,
ZK1248.7,ZK1248.7,ZK1248.7,"0,00149","0,002489",0.598585127367,-0.74037166126,,1
ZK1248.8,ZK1248.8,ZK1248.8,0,0,,,,
ZK1248.9,ZK1248.9,ZK1248.9,"0,000656","0,001414",0.463845479359,-1.10828381387,,1
ZK1251.1,ZK1251.1,ZK1251.1,"0,302522","0,214441",1.410747011999,0.49645929392,,
ins-8,ZK1251.11,ZK1251.11,"0,01155",0,,,,
ins-7,ZK1251.2,ZK1251.2,"0,217427","0,101638",2.139229422067,1.09709121290,1,
ZK1251.3,ZK1251.3,ZK1251.3,"0,012345","0,018903",0.653035961785,-0.61476565371,,1
msp-76,ZK1251.6,ZK1251.6,"3,45384","2,48761",1.388416994625,0.47344092939,,
sdz-36,ZK1251.7,ZK1251.7,"0,046385","0,046071",1.006806899800,0.00978700865,,
twk-9,ZK1251.8,ZK1251.8,"0,00606","0,004721",1.283717885710,0.36032818563,,
ZK1251.9,ZK1251.9,ZK1251.9,"0,650849","0,806145",0.807359718165,-0.30871648708,,
ZK1290.1,ZK1290.1,ZK1290.1,"0,001884","0,011343",0.166136213357,-2.58956151746,,1
ZK1290.10,ZK1290.10,ZK1290.10,"0,007437","0,003864",1.924616236583,0.94457080489,1,
ZK1290.11,ZK1290.11,ZK1290.11,"0,015344","0,028587",0.536763342650,-0.89764194642,,1
wrt-1,ZK1290.12,ZK1290.12,"0,008318","0,030081",0.276518752950,-1.85455077041,,1
ZK1290.13,ZK1290.13,ZK1290.13,"0,088649","0,069696",1.271931611767,0.34702110300,,
ZK1290.14,ZK1290.14,ZK1290.14,"0,105034","0,11771",0.892311613287,-0.16438047842,,
ZK1290.15,ZK1290.15,ZK1290.15,0,0,,,,
tph-1,ZK1290.2,ZK1290.2a,"0,003989","0,005185",0.769370828994,-0.37824896458,,
tph-1,ZK1290.2,ZK1290.2b.1,"0,003772","0,004402",0.856719387790,-0.22310535745,,
tph-1,ZK1290.2,ZK1290.2b.2,"0,003895","0,004547",0.856720869414,-0.22310286244,,
rol-8,ZK1290.3,ZK1290.3a,"0,08255","0,170822",0.483250986407,-1.04915541763,,1
rol-8,ZK1290.3,ZK1290.3b,"0,077603","0,166444",0.466242700248,-1.10084695697,,1
nfi-1,ZK1290.4,ZK1290.4a,"0,751424","0,852341",0.881600204613,-0.18180353614,,
nfi-1,ZK1290.4,ZK1290.4b.1,"0,736154","0,838462",0.877981351570,-0.18773779782,,
nfi-1,ZK1290.4,ZK1290.4b.2,"0,753415","0,854291",0.881918456357,-0.18128282691,,
nfi-1,ZK1290.4,ZK1290.4c,"0,66339","0,752732",0.881309682596,-0.18227903937,,
ZK1290.5,ZK1290.5,ZK1290.5,"0,06591","0,145149",0.454086490434,-1.13896097923,,1
rnh-1.1,ZK1290.6,ZK1290.6,"0,065848","0,075742",0.869374466113,-0.20195037120,,
ZK1290.7,ZK1290.7,ZK1290.7,"0,000338",0,,,,
wrt-10,ZK1290.8,ZK1290.8,"0,070081","0,074705",0.938109650397,-0.09217153373,,
ZK1290.9,ZK1290.9,ZK1290.9,"0,014022","0,014186",0.988495375592,-0.01669387818,,
ZK1307.1,ZK1307.1,ZK1307.1a,"0,496942","0,603698",0.823163237248,-0.28074954247,,
ZK1307.1,ZK1307.1,ZK1307.1b.1,"0,504071","0,618283",0.815275529167,-0.29464038231,,
ZK1307.1,ZK1307.1,ZK1307.1b.2,"0,372244","0,475477",0.782885397191,-0.35312696107,,
ZK1307.2,ZK1307.2,ZK1307.2,"0,005085","0,001136",4.475044225979,2.16190194032,1,
ZK1307.3,ZK1307.3,ZK1307.3,"0,090117","0,043548",2.069362223927,1.04918619857,1,
ZK1307.4,ZK1307.4,ZK1307.4,"0,471221","0,378939",1.243527322339,0.31443820628,,
sqv-8,ZK1307.5,ZK1307.5,"0,648125","0,620057",1.045266806116,0.06387123966,,
fzr-1,ZK1307.6,ZK1307.6,"1,55815","1,95375",0.797517594370,-0.32641174776,,
ZK1307.7,ZK1307.7,ZK1307.7,"0,004364","0,005894",0.740363456210,-0.43369440828,,
ZK1307.8,ZK1307.8,ZK1307.8.1,"1,79534","2,18821",0.820460559087,-0.28549411225,,
ZK1307.8,ZK1307.8,ZK1307.8.2,"1,77104","2,20745",0.802301297878,-0.31778396379,,
ZK1307.8,ZK1307.8,ZK1307.8.3,"1,78278","2,23371",0.798125092335,-0.32531321317,,
ZK1307.9,ZK1307.9,ZK1307.9,"0,89258","0,948208",0.941333547070,-0.08722208454,,
his-26,ZK131.1,ZK131.1,nan,nan,,,,
his-16,ZK131.10,ZK131.10,"0,038369","0,033578",1.142693768148,0.19243882580,,
ZK131.11,ZK131.11,ZK131.11a,"0,506817","0,399669",1.268091846003,0.34265924151,,
ZK131.11,ZK131.11,ZK131.11b,"0,36943","0,286189",1.290860235718,0.36833280533,,
his-25,ZK131.2,ZK131.2,nan,nan,,,,
his-9,ZK131.3,ZK131.3,nan,nan,,,,
his-10,ZK131.4,ZK131.4,nan,nan,,,,
his-11,ZK131.5,ZK131.5,nan,nan,,,,
his-12,ZK131.6,ZK131.6,nan,nan,,,,
his-13,ZK131.7,ZK131.7,nan,nan,,,,
his-14,ZK131.8,ZK131.8,nan,nan,,,,
his-15,ZK131.9,ZK131.9,nan,nan,,,,
ZK1320.1,ZK1320.1,ZK1320.1,"0,528182","0,643671",0.820577593211,-0.28528833452,,
nlp-11,ZK1320.10,ZK1320.10.1,"0,132242","0,210355",0.628661072948,-0.66964566150,,1
nlp-11,ZK1320.10,ZK1320.10.2,"0,132521","0,211202",0.627460914196,-0.67240250140,,1
ZK1320.11,ZK1320.11,ZK1320.11,"0,161555","0,162578",0.993707635719,-0.00910664405,,
taf-8,ZK1320.12,ZK1320.12a,"0,764139","0,808542",0.945082630216,-0.08148762271,,
taf-8,ZK1320.12,ZK1320.12b,"0,764095","0,810748",0.942456842323,-0.08550153995,,
ZK1320.13,ZK1320.13,ZK1320.13,"2,24944","1,25639",1.790399477869,0.84028152070,,
ZK1320.2,ZK1320.2,ZK1320.2.1,"4,75484","4,27724",1.111660790603,0.15271663485,,
ZK1320.2,ZK1320.2,ZK1320.2.2,"4,77875","4,30631",1.109708776191,0.15018111597,,
ZK1320.3,ZK1320.3,ZK1320.3.1,"4,14877","3,63567",1.141129420437,0.19046242321,,
ZK1320.3,ZK1320.3,ZK1320.3.2,"4,13874","3,63768",1.137741637527,0.18617298245,,
cyp-13A10,ZK1320.4,ZK1320.4,"0,005223","0,000993",5.261293367165,2.39541749629,1,
ZK1320.5,ZK1320.5,ZK1320.5,0,0,,,,
arc-1,ZK1320.6,ZK1320.6,"0,134562","0,166218",0.809551312132,-0.30480556851,,
ZK1320.7,ZK1320.7,ZK1320.7,"0,205544","0,232597",0.883691535144,-0.17838523022,,
ZK1320.9,ZK1320.9,ZK1320.9.1,"2,87889","3,16527",0.909524305983,-0.13681590214,,
ZK1320.9,ZK1320.9,ZK1320.9.2,"2,56673","2,90075",0.884850469706,-0.17649441917,,
ZK1321.1,ZK1321.1,ZK1321.1,"0,008103","0,006174",1.312397762352,0.39220503917,,
ZK1321.2,ZK1321.2,ZK1321.2a,"0,032841","0,051204",0.641374973391,-0.64076003433,,1
ZK1321.2,ZK1321.2,ZK1321.2b,"0,03373","0,051394",0.656310743840,-0.60754904460,,1
ZK1321.2,ZK1321.2,ZK1321.2c,"0,047528","0,063451",0.749052024397,-0.41686217229,,
ZK1321.2,ZK1321.2,ZK1321.2d.1,"0,033786","0,048823",0.691999672286,-0.53115674025,,
ZK1321.2,ZK1321.2,ZK1321.2d.2,"0,032836","0,049841",0.658818312781,-0.60204743753,,1
ZK1321.2,ZK1321.2,ZK1321.2e,"0,031593","0,049562",0.637455938759,-0.64960246920,,1
ZK1321.2,ZK1321.2,ZK1321.2f.1,"0,033235","0,05174",0.642342622675,-0.63858506517,,1
ZK1321.2,ZK1321.2,ZK1321.2f.2,"0,033823","0,051338",0.658818075394,-0.60204795736,,1
ZK1321.2,ZK1321.2,ZK1321.2f.3,"0,032841","0,051204",0.641374973391,-0.64076003433,,1
ZK1321.2,ZK1321.2,ZK1321.2f.4,"0,03373","0,051394",0.656310743840,-0.60754904460,,1
aqp-10,ZK1321.3,ZK1321.3.1,"0,854925","1,12355",0.760914067020,-0.39419456111,,
aqp-10,ZK1321.3,ZK1321.3.2,"0,891705","1,21557",0.733569436561,-0.44699456315,,
ZK1321.4,ZK1321.4,ZK1321.4,"0,960176","1,15577",0.830767367210,-0.26748354708,,
ZK154.1,ZK154.1,ZK154.1,"0,01736","0,0379",0.458039577836,-1.12645583220,,1
mec-7,ZK154.3,ZK154.3,"0,298074","0,409571",0.727771253336,-0.45844302844,,
ZK154.4,ZK154.4,ZK154.4,"0,301877","0,35899",0.840906431934,-0.24998281485,,
ZK154.5,ZK154.5,ZK154.5,"0,280811","0,2951",0.951579125720,-0.07160447040,,
ZK154.6,ZK154.6,ZK154.6a,"0,381011","0,422736",0.901297736649,-0.14992432711,,
ZK154.6,ZK154.6,ZK154.6b,"0,190942","0,201994",0.945285503530,-0.08117796416,,
adm-4,ZK154.7,ZK154.7,"0,263953","0,289909",0.910468457344,-0.13531905816,,
ZK177.1,ZK177.1,ZK177.1,"0,455803","0,481764",0.946112619457,-0.07991617151,,
tbx-35,ZK177.10,ZK177.10,"0,00235","0,000684",3.434580497706,1.78013389793,1,
ZK177.11,ZK177.11,ZK177.11,0,0,,,,
ZK177.2,ZK177.2,ZK177.2,0,0,,,,
ZK177.3,ZK177.3,ZK177.3,"0,009591","0,012087",0.793511930370,-0.33367618089,,
ZK177.4,ZK177.4,ZK177.4.1,"0,594991","0,629225",0.945593388692,-0.08070814623,,
ZK177.4,ZK177.4,ZK177.4.2,"0,609824","0,648115",0.940919435594,-0.08785689462,,
ZK177.4,ZK177.4,ZK177.4.3,"0,606148","0,65154",0.930331215275,-0.10418366086,,
cyp-44A1,ZK177.5,ZK177.5.1,"0,404471","0,395067",1.023803557371,0.03393892433,,
cyp-44A1,ZK177.5,ZK177.5.2,"0,386876","0,392314",0.986138654241,-0.02013758650,,
fzy-1,ZK177.6,ZK177.6,"3,62331","3,8767",0.934637707328,-0.09752085195,,
ZK177.8,ZK177.8,ZK177.8a,"1,29657","1,40332",0.923930393638,-0.11414392781,,
ZK177.8,ZK177.8,ZK177.8b.1,"1,26607","1,41996",0.891623707710,-0.16549311743,,
ZK177.8,ZK177.8,ZK177.8b.2,"1,26604","1,42001",0.891571186118,-0.16557810269,,
ZK177.9,ZK177.9,ZK177.9,"0,009556","0,004809",1.987200256203,0.99073726467,1,
ZK180.1,ZK180.1,ZK180.1,"0,037475","0,06235",0.601051169534,-0.73444027718,,1
ZK180.2,ZK180.2,ZK180.2,"0,082101","0,098247",0.835658420800,-0.25901474029,,
ZK180.3,ZK180.3,ZK180.3a,"0,372779","0,428054",0.870869095955,-0.19947221741,,
ZK180.3,ZK180.3,ZK180.3b.1,"0,368526","0,419505",0.878478206458,-0.18692159901,,
ZK180.3,ZK180.3,ZK180.3b.2,"0,368526","0,419505",0.878478206458,-0.18692159901,,
ZK180.3,ZK180.3,ZK180.3b.3,"0,401962","0,450637",0.891986232822,-0.16490665155,,
ZK180.4,ZK180.4,ZK180.4,"3,85793","5,20353",0.741406314560,-0.43166369224,,
ZK180.5,ZK180.5,ZK180.5a,"0,205206","0,231763",0.885413115985,-0.17557735006,,
ZK180.5,ZK180.5,ZK180.5b.1,"0,19965","0,222858",0.895861938993,-0.15865167876,,
ZK180.5,ZK180.5,ZK180.5b.2,"0,199806","0,223055",0.895770101544,-0.15879958127,,
ZK180.5,ZK180.5,ZK180.5c,"0,159051","0,166122",0.957434897244,-0.06275370353,,
ZK180.6,ZK180.6,ZK180.6,"0,080329","0,135256",0.593902673449,-0.75170156796,,1
ZK185.1,ZK185.1,ZK185.1,"0,14719","0,153986",0.955866117699,-0.06511953197,,
ZK185.2,ZK185.2,ZK185.2,"0,108966","0,103687",1.050912843462,0.07164302561,,
ZK185.3,ZK185.3,ZK185.3,"0,039868","0,069862",0.570661345708,-0.80929325089,,1
ZK185.4,ZK185.4,ZK185.4,"0,00077","0,00111",0.693520829766,-0.52798888062,,
ZK185.5,ZK185.5,ZK185.5,"0,299921","0,270261",1.109745764280,0.15022920214,,
ZK20.1,ZK20.1,ZK20.1,"0,054265","0,040656",1.334736153403,0.41655458251,,
kin-6,ZK20.2,ZK20.2,"0,003556","0,002323",1.530879130813,0.61436038064,,
ZK20.3,ZK20.3,ZK20.3,"6,52783","7,13117",0.915393967610,-0.12753531019,,
ZK20.4,ZK20.4,ZK20.4.1,"0,513636","0,519709",0.988314614525,-0.01695772052,,
ZK20.4,ZK20.4,ZK20.4.2,"0,501413","0,539711",0.929039800930,-0.10618769056,,
rpn-12,ZK20.5,ZK20.5.1,"4,27228","3,82468",1.117029398538,0.15966715589,,
rpn-12,ZK20.5,ZK20.5.2,"4,62577","4,19071",1.103815343939,0.14249884543,,
nep-1,ZK20.6,ZK20.6.1,"0,591984","0,570843",1.037034701310,0.05246417050,,
nep-1,ZK20.6,ZK20.6.2,"0,60938","0,596595",1.021429948290,0.03059026455,,
ZK218.1,ZK218.1,ZK218.1,"0,004915","0,016387",0.299935313789,-1.73727670263,,1
ZK218.11,ZK218.11,ZK218.11,"0,006489","0,005813",1.116240942465,0.15864846891,,
ZK218.3,ZK218.3,ZK218.3,0,"0,000527",0.000000000000,,,
ZK218.4,ZK218.4,ZK218.4,0,0,,,,
ZK218.5,ZK218.5,ZK218.5,"0,005679","0,005562",1.020966674817,0.02993577624,,
nhr-248,ZK218.6,ZK218.6,0,0,,,,
ZK218.7,ZK218.7,ZK218.7,"0,002534","0,001989",1.273610559596,0.34892420253,,
ZK218.8,ZK218.8,ZK218.8,0,0,,,,
ZK228.1,ZK228.1,ZK228.1,"0,000836","0,00094",0.889229495673,-0.16937229165,,
ZK228.10,ZK228.10,ZK228.10,"0,002725",0,,,,
